,genre_name,lyrics_cleaned
1328,rock,you could never know what its like  your blood like winter freezes just like ice  and theres a cold lonely light that shines from you  youll wind up like the wreck you hide behind that mask you use  and did you think this fool could never win  well  look at me  im a coming back again  i got a taste of love in a simple way  and if you need to know while im still standing you just fade away  dont you know im still standing better than i ever did  looking like a true survivor  feeling like a little kid  and im still standing after all this time  picking up the pieces of my life without you on my mind  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  once i never could hope to win  youre starting down the road leaving me again  the threats you made were meant to cut me down  and if our love was just a circus youd be a clown by now  you know im still standing better than i ever did  looking like a true survivor  feeling like a little kid  im still standing after all this time  picking up the pieces of my life without you on my mind  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  dont you know that im still standing better than i ever did  looking like a true survivor  feeling like a little kid  and im still standing after all this time  picking up the pieces of my life without you on my mind  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah  im still standing  yeah  yeah  yeah
1329,rock,backstroke lover  always hidin neath the covers  til i talked to your daddy  he say  he said  you aint seen nothin
1330,rock,dont go breaking my heart  i couldnt if i tried  oh  honey if i get restless  baby youre not that kind  dont go breaking my heart  you take the weight off of me  oh  honey when you knocked on my door  i gave you my key  nobody knows it  when i was down  i was your clown  nobody knows it  right from the start  i gave you my heart  i gave you my heart  so dont go breaking my heart  i wont go breaking your heart  dont go breaking my heart  and nobody told us  cause nobody showed us  and now its up to us babe  i think we can make it  so dont misunderstand me  you put the light in my life  you put the sparks to the flame  ive got your heart in my sights  nobody knows it  when i was down  i was your clown  nobody knows it  right from the start  i gave you my heart  i gave you my heart  dont go breaking my heart  i wont go breaking your heart  dont go breaking my heart  nobody knows it  when i was down  i was your clown  right from the start  i gave you my heart  i gave you my heart  so dont go breaking my heart  i wont go breaking your heart  dont go breaking my  dont go breaking my  i wont go breaking your heart  dont go breaking my heart  dont go breaking my heart  i wont go breaking your heart  dont go breaking my  dont go breaking my heart  i wont go breaking your heart  dont go breaking my  dont go breaking my heart
1331,rock,  see me ride out of the sunset  on your colour tv screen  out for all that i can get  if you know what i mean  women to the left of me  and women to the right  aint got no gun  aint got no knife  dont you start no fight  cause im t n t  im dynamite  and ill win the fight  im a power load  watch me explode  im dirty  mean  and mighty unclean  im a wanted man  public enemy number one  understand   so lock up your daughter  lock up your wife  lock up your back door  and run for your life  the man is back in town  so dont you mess me round  cause im t n t  im dynamite  and ill win the fight  im a power load  watch me explode  t n t  t n t  t n t  t n t  t n t  im dynamite  and ill win the fight  im a power load  watch me explode 
1332,rock,celia  youre breaking my heart  youre shaking my confidence daily  oh cecilia  im down on my knees  im begging you please to come home  celia  youre breaking my heart  youre shaking my confidence daily  oh cecilia  im down on my knees  im begging you please to come home  come on home  making love in the afternoon with cecilia  up in my bedroom  i got up to wash my face  when i come back to bed  someones taken my place  celia  youre breaking my heart  youre shaking my confidence daily  oh cecilia  im down on my knees  im begging you please to come home  jubilation  she loves me again  i fall on the floor and im laughing  jubilation  she loves me again  i fall on the floor and im laughing
1333,rock,its a little bit funny  this feeling inside  im not one of those who can easily hide  i dont have much money  but boy if i did  id buy a big house where we both could live  if i was a sculptor  but then again  no  or a man who makes potions in a traveling show  i know its not much  but its the best i can do  my gift is my song  and this ones for you  and you can tell everybody this is your song  it may be quite simple  but now that its done  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world  i sat on the roof and kicked off the moss  well  a few of the verses  well  theyve got me quite cross  but the suns been quite kind while i wrote this song  its for people like you that keep it turned on  so excuse me forgetting  but these things i do  you see ive forgotten if theyre green or theyre blue  anyway the thing is what i really mean  yours are the sweetest eyes ive ever seen  and you can tell everybody this is your song  it may be quite simple  but now that its done  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world
1334,rock,its a little bit funny  this feeling inside  im not one of those who can easily hide  i dont have much money  but boy if i did  id buy a big house where we both could live  if i was a sculptor  but then again  no  or a man who makes potions in a traveling show  i know its not much  but its the best i can do  my gift is my song  and this ones for you  and you can tell everybody this is your song  it may be quite simple  but now that its done  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world  i sat on the roof and kicked off the moss  well  a few of the verses  well  theyve got me quite cross  but the suns been quite kind while i wrote this song  its for people like you that keep it turned on  so excuse me forgetting  but these things i do  you see ive forgotten if theyre green or theyre blue  anyway the thing is what i really mean  yours are the sweetest eyes ive ever seen  and you can tell everybody this is your song  it may be quite simple  but now that its done  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world  i hope you dont mind  i hope you dont mind that i put down in words  how wonderful life is while youre in the world
1335,rock,wise men say  only fools rush in  but i cant help falling in love with you  shall i stay   would it be a sin  if i cant help falling in love with you   like a river flows  surely to the sea  darling  so it goes  some things are meant to be  take my hand  take my whole life  too  for i cant help falling in love with you  like a river flows  surely to the sea  darling  so it goes  some things are meant to be  take my hand  take my whole life  too  for i cant help falling in love with you  for i cant help falling in love with you
1336,rock,roxanne  you dont have to put on the red light  those days are over  you dont have to sell your body to the night  roxanne  you dont have to wear that dress tonight  walk the streets for money  you dont care if its wrong or if its right  roxanne  you dont have to put on the red light  roxanne  you dont have to put on the red light  roxanne  roxanne  roxanne  roxanne  roxanne  rox    i loved you since i knew you  i wouldnt talk down to you  i have to tell you just how i feel  i wont share you with another boy  i know my mind is made up  so put away your make up  told you once  i wont tell you again  its a bad way  roxanne  you dont have to put on the red light  roxanne  you dont have to put on the red light  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne  roxanne
1337,rock,go   so 1  2  3  take my hand and come with me  because you look so fine  and i really wanna make you mine  i say you look so fine  that i really wanna make you mine  4  5  6 cmon and get your kicks  now you dont need that money  when you look like that  do you honey  big black boots  long brown hair  shes so sweet  with her get back stare  well i could see  you home with me  but you were with another man  i know we  aint got much to say  before i let you get away  i said  are you gonna be my girl   well  so 1  2  3  take my hand and come with me  because you look so fine  and i really wanna make you mine  i say you look so fine  that i really wanna make you mine  oh  4  5  6 cmon and get your kicks  now you dont need that money  with a face like that  do you  big black boots  long brown hair  shes so sweet  with her get back stare  well i could see  you home with me  but you were with another man  i know we  aint got much to say  before i let you get away  i said  are you gonna be my girl   cmon   i could see  you home with me  but you were with another man  i know we  aint got much to say  before i let you get away  uh  be my girl  be my girl  are you gonna be my girl  
1338,rock,time shakes  found you at the water  at first you were my father  now i love you like a brother  earthquakes shake the dust behind you  this world at times will blind you  still i know ill see you there  come a little closer  then youll see  come on  come on  come on  things arent always what they seem to be  come on  come on  come on  do you understand the things that youve been seeing  come on  come on  come on  do you understand the things that youve been dreaming  come a little closer  then youll see  heartbreaks  the heavy worlds upon your shoulders  will we burn or we just smolder  somehow i know ill find you there  oooh  i wanna see if you can change it  change it  still i know ill see you there  come a little closer  then youll see  come on  come on  come on  things arent always what they seem to be  do you understand the things that youve been seeing  come on  come on  come on  do you understand the things that youve been dreaming  come a little closer  then youll see  come a little closer  then youll see  ten thousand people stand alone now  and in the evening the sun sets  tomorrow it will rise  time flies by  they all sang along  time flies by  they all sang along  time flies by  they all sang along  time flies   bye  bye  come a little closer  then youll see  come on  come on  come on  come a little closer  then youll see  come a little closer  then youll see  come a little closer  then youll see
1339,rock,if you wanna hang out youve got to take her out  cocaine  if you wanna get down  down on the ground  cocaine  she dont lie  she dont lie  she dont lie  cocaine  if you got bad news  you wanna kick them blues  cocaine  when your day is done and you wanna run  cocaine  she dont lie  she dont lie  she dont lie  cocaine  if your day is gone and you wanna ride on  cocaine  dont forget this fact  you cant get it back  cocaine  she dont lie  she dont lie  she dont lie  cocaine  she dont lie  she dont lie  she dont lie  cocaine
1340,rock,if you wanna hang out youve got to take her out  cocaine  if you wanna get down  down on the ground  cocaine  she dont lie  she dont lie  she dont lie  cocaine  if you got bad news  you wanna kick them blues  cocaine  when your day is done and you wanna run  cocaine  she dont lie  she dont lie  she dont lie  cocaine  if your day is gone and you wanna ride on  cocaine  dont forget this fact  you cant get it back  cocaine  she dont lie  she dont lie  she dont lie  cocaine  she dont lie  she dont lie  she dont lie  cocaine
1341,rock,superstition  fear and jealousy  dead i am the one  exterminating son  slipping through the trees  strangling the breeze  dead i am the sky  watching angels cry  while they slowly turn  conquering the worm  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dead i am the pool  spreading from the fool  weak and want you need  nowhere as you bleed  dead i am the rat  feast upon the cat  tender is the fur  dying as you purr  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dig through the ditches  and burn through the witches  and slam in the back of my dragula  do it baby  do it baby  do it baby  do it baby  burn like an animal  dead i am the life  dig into the skin  knuckle crack the bone  21 to win  dead i am the dog  hound of hell you cry  devil on your back  i can never die  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dig through the ditches  and burn through the witches  and slam in the back of my dragula  do it baby  do it baby  do it baby  do it baby  burn like an animal  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dig through the ditches  and burn through the witches  and slam in the back of my dragula  dig through the ditches  and burn through the witches  and slam in the back of my dragula
1342,rock,i have climbed highest mountain  i have run through the fields  only to be with you  only to be with you  i have run  i have crawled  i have scaled these city walls  these city walls  only to be with you  but i still havent found what im looking for  but i still havent found what im looking for  i have kissed honey lips  felt the healing in her fingertips  it burned like fire  this burning desire  i have spoke with the tongue of angels  i have held the hand of a devil  it was warm in the night  i was cold as a stone  but i still havent found what im looking for  but i still havent found what im looking for  i believe in the kingdom come  then all the colors will bleed into one  bleed into one  well yes im still running  you broke the bonds and you  loosed the chains  carried the cross  of my shame  of my shame  you know i believed it  but i still havent found what im looking for  but i still havent found what im looking for  but i still havent found what im looking for  but i still havent found what im looking for 
1343,rock,its late in the evening  shes wondering what clothes to wear  she puts on her make up and brushes her long blonde hair  and then she asks me  do i look all right 
1344,rock,its late in the evening  shes wondering what clothes to wear  she puts on her make up and brushes her long blonde hair  and then she asks me  do i look all right 
1345,rock,i must admit  i cant explain  any of these thoughts racing  through my brain  its true  baby im howlin for you  theres something wrong  with this plot  the actors here  have not got  a clue  baby im howlin for you  mockingbird  cant you see  little girls  got a hold on me  like glue  baby im howlin for you  throw the ball  to the stick  swing and miss and a  catchers mitt  strike two  baby im howlin for you
1346,rock,friday night and i need a fight  my motorcycle and a switchblade knife  handful of grease in my hair feels right  but what i need to make me tight are those  girls  girls  girls  long legs and burgundy lips  girls  girls  girls  dancin down on the sunset strip  girls  girls  girls  red lips  fingertips  trick or treat sweet to eat  on halloween and new years eve  yankee girls ya just cant be beat  but theyre the best when theyre off their feet  girls  girls  girls  at the dollhouse in ft  lauderdale  girls  girls  girls  rocking in atlanta at tattletails  girls  girls  girls  raising hell at the 7th veil have you read the news  in the soho tribune  ya know she did me  well then she broke my heart  im such a good good boy  i just need a new toy  i tell ya what  girl  dance for me  ill keep you overemployed  just tell me a story  you know the one i mean  crazy horse  paris  france  forgot the names  remember romance  i got the photos  a menage a trois  musta broke those frenchies laws with those  girls  girls  girls  ba ba body shop  and the marble arch  girls  girls  girls  tropicanas where i lost my heart  girls  girls  girls  hey tommy check that out man  what vince where  hey right there  hey  hey baby dont you wanna go somewhere  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  girls  whoo
1347,rock,rat tailed jimmy is a second hand hood  he deals out in hollywood  got a 65 chevy  primered flames  traded for some powdered goods  jigsaw jimmy hes runnin a gang  but i hear hes doin o k  got a cozy little job  sells the mexican mob  packages of candycaine  hes the one they call dr  feelgood  hes the one that makes ya feel alright  hes the one they call dr  feelgood  cops on the corner always ignore  somebodys getting paid  jimmys got it wired  laws for hire  got it made in the shade  got a little hideaway  does business all day  but at night hell always be found  selling sugar to the sweet  people on the street  call this jimmys town  hes the one they call dr  feelgood  hes the one that makes ya feel alright  hes the one they call dr  feelgood  hes gonna be your frankenstein ive got one thing youll understand  hes not what youd call a glamorous man  got one thing thats easily understood  hes the one they call dr  feelgood  hell tell you hes the king  of these barrio streets  moving up to shangri la  came by his wealth as a matter of luck  says he never broke no law  two time loser running out of juice  time to move out quick  heard a rumour going round  jimmys going down  this time its gonna stick  hes the one they call dr  feelgood  hes the one that makes ya feel alright  hes the one they call dr  feelgood  hes gonna be your frankenstein  let him soothe your soul  just take his hand  some people call him an evil man  let him introduce himself real good  hes the only one they call feelgood
1348,rock,stop  drop and drag me into place  lock the fire escapes  ill break your pretty face  yeah  yeah  oh  you clever little things  the sycophantic teens  what a precious basket case  yeah  yeah  now shut your dirty mouth  if i could burn this town  i wouldnt hesitate  to smile while you suffocate and die  and that would be just fine  what a lovely time  that it would surely be  so bite your tongue and choke yourself to sleep  yeah  yeah  you get everything you want  the money always talks  to the idiot savants  yeah  yeah  now shut your dirty mouth  if i could burn this town  i wouldnt hesitate  to smile while you suffocate and die  and that would be just fine  what a lovely time  that it would surely be  so bite your tongue and choke yourself to sleep  now shut your dirty mouth  if i could burn this town  i wouldnt hesitate  to smile while you suffocate and die  and that would be just fine  oh  what a lovely time  that it would surely be  so bite your tongue and choke yourself  yeah  yeah
1349,rock,you know im a dreamer  but my hearts of gold  i had to run away high  so i wouldnt come home low  just when things went right  it doesnt mean they were always wrong  just take this song  and youll never feel  left all alone  take me to your heart  feel me in your bones  just one more night  and im comin off this  long   winding road  im on my way  im on my way  home sweet home  tonight  tonight  im on my way  im on my way  home sweet home  you know that ive seen  too many romantic dreams  up in lights  fallin off  the silver screen  my hearts like an open book  for the whole world to read  sometimes nothing  keeps me together  at the seams  im on my way  im on my way  home sweet home  tonight  tonight  im on my way  just set me free  home sweet home  home sweet home  home sweet home  home sweet home  im on my way  im on my way  home sweet home  yeah   im on my way  just set me free  home sweet home 
1350,rock,deep down in louisiana close to new orleans  way back up in the woods among the evergreens  there stood a log cabin made of earth and wood  where lived a country boy named johnny b  goode  who never ever learned to read or write so well  but he could play a guitar just like a ringing a bell  go go  go johnny go   go  go johnny go   go  go johnny go   go  go johnny go   go  johnny b  goode   he used to carry his guitar in a gunny sack  go sit beneath the tree by the railroad track  oh  the engineer would see him sittin in the shade  strummin with the rhythm that the drivers made  the people passing by  they would stop and say  oh my
1351,rock,cheated and lied  broken so bad  you made a vow  never get mad  you play the game  though its unfair  theyre all the same  who can compare   first you lose trust  then you get worried  night after night  bar after club  dropping like flies  who woke you up  on the front lawn  sprinklers turn on  its not your house  whered you go wrong   first you get hurt  then you feel sorry  flying like a cannonball  falling to the earth  heavy as a feather when  you hit the dirt  how am i the lucky one   i do not deserve  to wait around forever when  you were there first  first you get hurt  then you feel sorry  there comes a time  in a short life  turn it around  get a rewrite  call it a dark  night of the soul  ticking of clocks  gravitys pull  first you get close  then you get worried  flying like a cannonball  falling to the earth  heavy as a feather when  you hit the dirt  how am i the lucky one   i do not deserve  to wait around forever when  you were there first  first you get hurt  then you feel sorry  youre going silent  the silent treatment  its not inviting now  dont deny what you meant  you get excited  you get excited  you got a feeling  or at least you can pretend  you wanna light it  you wanna light it  you wanna light it now  the candle from both ends  you get excited  you get excited  flying like a cannonball  falling to the earth  heavy as a feather when  you hit the dirt  how am i the lucky one   i do not deserve  to wait around forever when  you were there first  flying like a cannonball  falling to the earth  heavy as a feather when  you hit the dirt  how am i the lucky one   i do not deserve  to wait around forever when  you were there first  first you get close  then you get worried  first you get close  then you get worried  you wanna light it now  the candle from both ends  first you get close  then you get worried  you wanna light it now  the candle from both ends  first you get close  then you get worried  you wanna light it now  the candle from both ends  you wanna light it  you wanna light it  you wanna light it now  the candle from both ends  you wanna light it  you wanna light it  you wanna light it now  the candle from both ends
1352,rock,when im out walkin  i strut my stuff  yeah  and im so strung out  im high as a kite  i just might  stop to check you out  let me go on  like i blister in the sun  let me go on  big hands  i know youre the one  body and beats  i stain my sheets  i dont even know why  my girlfriend  shes at the end  she is starting to cry  let me go on  like i blister in the sun  let me go on  big hands  i know youre the one  when im out walkin  i strut my stuff  yeah  and im so strung out  im high as a kite  i just might  stop to check you out  when im out walkin  i strut my stuff  yeah  and im so strung out  im high as a kite  i just might  stop to check you out  body and beats  i stain my sheets  i dont even know why  my girlfriend  shes at the end  she is starting to cry  when im out walkin  i strut my stuff  yeah  and im so strung out  im high as a kite  i just might  stop to check you out  let me go on  like i blister in the sun  let me go on  big hands  i know youre the one
1353,rock,well im so above you  and its plain to see  but i came to love you anyway  so you pulled my heart out  and i dont mind bleeding  any old time you keep me waiting  waiting  waiting  oh  oh oh i got a love that keeps me waiting  oh  oh oh i got a love that keeps me waiting  im a lonely boy  im a lonely boy  oh  oh oh i got a love that keeps me waiting  well your mama kept you but your daddy left you  and i shouldve done you just the same  but i came to love you  am i born to bleed   any old time you keep me waiting  waiting  waiting  oh  oh oh i got a love that keeps me waiting  oh  oh oh i got a love that keeps me waiting  im a lonely boy  im a lonely boy  oh  oh oh i got a love that keeps me waiting  hey   oh  oh oh i got a love that keeps me waiting  oh  oh oh i got a love that keeps me waiting  im a lonely boy  im a lonely boy  oh  oh oh i got a love that keeps me waiting
1354,rock,give me a word  give me a sign  show me where to look  tell me what will i find   what will i find   lay me on the ground  or fly me in the sky  show me where to look  tell me what will i find   what will i find   whoa  heaven let your light shine down  love is in the water  love is in the air  show me where to look  tell me will love be there   love be there   teach me how to speak  teach me how to share  teach me where to go  tell me will love be there   love be there   whoa  heaven let your light shine down  give me a word  give me a sign  show me where to look  tell me what will i find   what will i find   lay me on the ground  or fly me in the sky  show me where to look  tell me what will i find   what will i find   whoa  heaven let your light shine down  im gonna let it shine  im gonna let it shine  heavens little light  shine on me  heavens little light  shine on me  shine on me  cmon and shine
1355,rock,i think its strange when people say  youre the next big thing  youll never fade  the slightest touch  forced to fold  sleight of the hand  modern gold  starry eyed child left behind  choose your favorite vice  i dont have the strength to play nice  hide me in the back room  tell me when its over  dont know if i can play this part much longer  ill be in the back room  tell me when its over  dont know if i can play this part much longer  i dont know if it is right to live this way  yeah  ill be in the back room  tell me when its over  people always say  man
1356,rock,go on and close the curtains  cause all we need is candlelight  you and me  and a bottle of wine  to hold you tonight  well we know im going away  and how i wish   i wish it werent so  so take this wine and drink with me  and lets delay our misery  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  theres a log on the fire  and it burns like me for you  tomorrow comes with one desire  to take me away  it aint easy to say good bye  darlin please  dont start to cry  cause girl you know ive got to go  and lord i wish it wasnt so  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  tomorrow comes to take me away  i wish that i  that i could stay  but girl you know ive got to go  and lord i wish it wasnt so  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  save tonight and fight the break of dawn  come tomorrow   tomorrow ill be gone  tomorrow ill be gone  tomorrow ill be gone  tomorrow ill be gone  tomorrow ill be gone  save tonight  save tonight  save tonight  save tonight  oh thats right  save tonight  save tonight 
1357,rock,kelly wont kiss my friend  cassandra  jessica wont play ball  mandy wont share her friend  miranda  doesnt anybody live at all   amanda wont leave me empty handed  got her number from a bathroom stall  brandy just got way too much baggage  and that shit just gets old  but i got a girl who can put on a show  the dollar decides how far you can go  she wraps those hands around that pole  she licks those lips and off we go  she takes it off nice and slow  cuz thats porn star dancin  she dont play nice  she makes me beg  she drops that dress around her legs  and im sittin right by the stage for this  porn star dancin  your bodys lightin up the room  i want a naughty girl like you  theres nothing hotter than a  stacys gonna save herself for marriage  but thats just not my style  shes got a pair thats nice to stare at  but i want girls gone wild  but i know a place where theres always a show  the dollar decides how far you can go  she wraps those hands around that pole  she licks those lips and off we go  she takes it off nice and slow  cuz thats porn star dancin  she dont play nice  she makes me beg  she drops that dress around her legs  and im sittin right by the stage for this  porn star dancin  your bodys lightin up the room  i want a naughty girl like you  lets throw a party just for two  you know those normal girls wont do  they wont do  i need a girl thats kinda frisky  drinking with the fellas  takin shots and gettin tipsy  always wanna party cuz shes sexy as hell  and if i ever get in trouble bailin me outta jail  cuz she a stone cold stunner  hotter than the summer  when she step up in the club every man and woman want her  she make me wanna get a stripper pole up in my home  cuz her porn star dancin has got me in the zone  she wraps those hands around that pole  she licks those lips and off we go  she takes it off nice and slow  cuz thats porn star dancin  she dont play nice  she makes me beg  she drops that dress around her legs  and im sittin right by the stage for this  porn star dancin
1358,rock,i remember when rock was young  me and suzie had so much fun  holding hands and skimming stones  had an old gold chevy and a place of my own  but the biggest kick i ever got  was doing a thing called the crocodile rock
1359,rock,well youre the real tough cookie  with the long history  of breaking little hearts  like the one in me  thats ok  lets see how you do it  put up your dukes  lets get down to it  hit me with your best shot  why dont you hit me  with your best shot  hit me with your best shot  fire away  you come on with a come on
1360,rock,reluctantly crouched at the starting line  engines pumping and thumping in time  the green light flashes  the flags go up  churning and burning  they yearn for the cup  they deftly maneuver and muscle for rank  fuel burning fast on an empty tank  reckless and wild  they pour through the turns  their prowess is potent and secretly stern  as they speed through the finish  the flags go down  the fans get up and they get out of town  the arena is empty except for one man  still driving and striving as fast as he can  the sun has gone down and the moon has come up  and long ago somebody left with the cup  but hes driving and striving and hugging the turns  and thinking of someone for whom he still burns  hes going the distance  hes going for speed  shes all alone  all alone  in her time of need  because hes racing and pacing and plotting the course  hes fighting and biting and riding on his horse  hes going the distance  no trophy  no flowers  no flashbulbs  no wine  hes haunted by something he cannot define  bowel shaking earthquakes of doubt and remorse  assail him  impale him with monster truck force  in his mind  hes still driving  still making the grade  shes hoping in time that her memories will fade  cause hes racing and pacing and plotting the course  hes fighting and biting and riding on his horse  the sun has gone down and the moon has come up  and long ago somebody left with the cup  but hes striving and driving and hugging the turns  and thinking of someone for whom he still burns  cause hes going the distance  hes going for speed  shes all alone  all alone  in her time of need  because hes racing and pacing and plotting the course  hes fighting and biting and riding on his horse  hes racing and pacing and plotting the course  hes fighting and biting and riding on his horse  hes going the distance  hes going for speed  hes going the distance 
1361,rock,find yourself a girl  and settle down  live a simple life in a quiet town  steady as she goes  steady as she goes  so steady as she goes  your friends have shown a kink in the single life  youve had too much to think  now you need a wife  steady as she goes  so steady as she goes  well here we go again  youve found yourself a friend  that knows you well  but no matter what you do  youll always feel as though you tripped and fell  so steady as she goes  when you have completed what you thought you had to do  and your bloods depleted to the point of stable glue  then youll get along  then youll get along  steady as she goes  so steady as she goes  well here we go again  youve found yourself a friend that knows you well  but no matter what you do  it always feels as though you tripped and fell  so steady as she goes  steady as she goes  settle for a world neither up or down  sell it to the crowd thats gathered round  settle for a girl neither up or down  sell it to the crowd thats gathered round  so steady as she goes  steady as she goes  steady as she goes  so steady as she goes  steady as she goes  are you steady now   steady as she goes  are you steady now   steady as she goes  are you steady now   steady as she goes  are you steady now   steady as she goes
1362,rock,lover come over  look what ive done  ive been alone so long  i feel like im on the run  lover come over  kick up the dust  ive got a secret starting to rust  she said  im looking like a bad man  smooth criminal  she said  my spirit doesnt move like it did before  she said  that i dont look like me no more  no more  i said  im just tired  she said  youre just high  and i said  i saw you in the water  and i said  i saw you in the water  lover come hold me  heads on the fritz  gaudy intoxicated feelings comfortably mixed  lover come hold me  could you forget  ive got a secret  digging a ditch  she said  im looking like a bad man  smooth criminal  she said  my spirit doesnt move like it did before  she said  that i dont look like me no more  no more  i said  im just tired  she said  youre just high  and i said  i saw you in the water  and i said  i saw you in the water  sweating all your sins out  putting all your thoughts back together  oh  we just dont blend now  all of my attempts seem to weather  oh  i make you cringe now  dont i make you cringe  oh  i make you cringe now  dont i make you cringe  she said  im looking like a bad man  smooth criminal  she said  my spirit doesnt move like it did before  she said  that i dont look like me no more  no more  i said  im just tired  she said  im looking like a bad man  smooth criminal  she said  my spirit doesnt move like it did before  she said  that i dont look like me no more  no more  i said  im just tired  she said  youre just high  and i said  i saw you in the water  and i said  i saw you in the water  and i said  i saw you in the water  and i said  i saw you in the water  and i said  i saw you in the water
1363,rock,looking back at me i see  that i never really got it right  i never stopped to think of you  im always wrapped up in  things i cannot win  you are the antidote that gets me by  something strong  like a drug that gets me high  what i really meant to say  is im sorry for the way i am  i never meant to be so cold  never meant to be so cold  to you im sorry about all the lies  maybe in a different light  you could see me stand on my own again  cause now i can see  you were the antidote that got me by  something strong like a drug that got me high  i never meant to be so cold  i never really wanted you to see  the screwed up side of me that i keep  locked inside of me so deep  it always seems to get to me  i never really wanted you to go  so many things you should have known  i guess for me theres just no hope  i never meant to be so cold 
1364,rock,down in the waves  she screams again  roar at the door  my mind cant take much more  i could never drown in  they wanna get my  they wanna get my  gold on the ceiling  i aint blind  just a matter of time  before you steal it  its alright  aint no guard in my house  clouds covered loves  barb wired snare  strung up  strung out  i just cant go without  i could never drown in  they wanna get my  they wanna get my  gold on the ceiling  i aint blind  just a matter of time  before you steal it  its alright  aint no guard in my house 
1365,rock,hey there bud  howd it go last night   i saw you at the band stand looking pretty slammed  did you see me feeding all my drinks to cam   probably not i guess  you were quite the mess  and that girl who tagged along there with you  i never caught her name but she seemed fucked up too  from where i sat she looked to be having fun  keeping up with you  just like i used to  hey there bud  howd it go last night   im sorry to have ditched out but i was pretty high  heard from leslie that on his stumble home  nat was puking up all that beer shed drunk  though we didnt talk much howd your evening go  you barely spoke a word to me besides that slurred hello  but i happened to see without even tryin  how she laughed with you  just like i used to  hey there bud  howd it go last night   i woke up to a pair of shoes ive not seen next to mine  did you whisper as you crept in through the door  how youd never done much like this before   i was thinking back just the other day  remember when we used to sneak out late to go and blaze  seemed like loneliness was all wed ever do  but now shes knowing you  just like i used to
1366,rock,oh peach pit whered the hours go  when your orange skin began to glow  from a hanging branch in gardens home  not much is hidden underneath  a rocky heart for breaking teeth  and apple cores cyanide seed  its been a long season through  all this rotting fruit with you  its been a long season through  all this rotting fruit with you  lift back and see the darkness hid  swallowed up an angled in  looking back at sweetness dim  ripe june had leaf and shady friend  the cool air is gone again  its been a long season through  all this rotting fruit with you  its been a long season through  all this rotting fruit with you  oh peach pit whered the hours go  when your orange skin began to glow  from a hanging branch in gardens home  its been a long season through  all this rotting fruit with you  its been a long season through  all this rotting fruit with you  its been a long season through  all this rotting fruit with you
1367,rock,theres a shadow just behind me  shrouding every step i take  making every promise empty  pointing every finger at me  waiting like a stalking butler  who upon the finger rests  murder now the path of must we
1368,rock,i hear the ticking of the clock  im lying here the rooms pitch dark  i wonder where you are tonight  no answer on the telephone  and the night goes by so very slow  oh i hope that it wont end though  alone  till now i always got by on my own  i never really cared until i met you  and now it chills me to the bone  how do i get you alone  how do i get you alone  you dont know how long i have wanted  to touch your lips and hold you tight  oh  you dont know how long i have waited  and i was going to tell you tonight  but the secret is still my own  and my love for you is still unknown  alone  till now i always got by on my own  i never really cared until i met you  and now it chills me to the bone  how do i get you alone  how do i get you alone  how do i get you alone  how do i get you alone  alone  alone
